idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m,predicao_credito
33,0,1,3,0,0,1,17,4,2,3,13431.33,2338.46,71,0
49,1,1,0,3,2,0,36,6,4,3,2645.67,4251.31,69,0
44,1,3,4,0,4,0,35,4,5,1,14028.51,3683.14,73,0
36,1,1,2,1,3,0,28,4,3,1,34516.17,3030.98,74,0
37,1,3,0,0,3,0,31,4,4,2,5699.79,2835.75,57,0
46,1,3,2,1,4,0,34,5,4,2,16284.87,3018.69,75,0
65,1,0,2,0,0,0,56,4,2,2,3226.47,3250.76,70,0
52,1,2,3,2,3,0,36,6,4,3,2803.69,3142.18,64,0
50,1,1,2,2,4,0,30,6,5,2,34516.42,2776.02,59,0
59,1,1,2,0,0,0,53,5,4,5,2192.58,4010.67,79,0
37,0,3,2,0,4,0,29,3,2,2,8318.95,3676.05,77,0
40,1,3,1,3,2,0,30,4,3,2,6391.67,2323.68,44,1
40,0,3,0,2,0,0,31,5,4,2,4736.88,3927.67,73,0
59,1,1,4,0,2,0,49,5,4,2,9944.65,3159.42,69,0
52,0,3,3,2,1,0,47,6,3,3,4717.13,2349.88,66,0
43,0,4,2,3,4,0,34,5,3,3,12778.47,3337.49,69,0
48,1,3,1,2,2,0,38,5,3,2,16920.84,3275.42,60,0
45,0,2,1,3,0,0,35,6,3,3,3240.94,1904.09,41,0
30,0,0,1,1,0,0,17,4,3,1,4704.6,3294.86,87,0
41,0,5,0,0,1,0,32,6,2,1,14987.05,4470.28,83,0
51,1,1,2,0,3,0,34,4,3,3,3554.67,3640.38,59,0
46,1,3,1,2,4,0,42,3,4,3,9227.1,3948.36,74,0
50,1,1,2,2,4,0,40,3,2,3,7522.79,2533.06,62,0
31,0,0,3,2,0,0,21,5,2,2,1677.56,3059.17,50,0
48,1,1,0,0,2,0,40,6,2,2,2319.7,3739.31,68,0
39,0,1,2,2,0,0,29,6,5,2,2722.81,3205.25,49,0
50,0,2,2,2,0,0,39,3,2,3,2046.77,3446.7,71,0
47,1,4,2,0,3,1,37,5,4,2,34516.58,2851.3,80,0
53,1,3,0,0,3,0,42,6,3,3,18531.13,2484.2,52,0
45,1,4,1,2,1,0,36,5,4,3,4112.2,2949.04,54,0
46,1,4,1,0,4,0,34,4,2,1,34516.06,4143.53,68,0
34,1,2,1,0,3,1,22,4,3,3,34516.84,2759.42,65,0
39,1,1,2,2,0,0,28,3,4,3,4683.46,2010.74,45,0
62,1,0,2,2,1,0,48,4,2,1,1438.19,1406.61,27,0
53,0,3,2,2,0,0,36,4,2,3,4224.49,1458.44,29,0
51,1,3,1,2,2,0,32,3,4,1,7133.56,2689.26,62,0
34,0,1,0,0,4,0,22,6,0,1,10253.73,3042.91,66,0
44,0,2,4,0,1,0,25,4,2,3,4210.69,4248.67,65,0
49,1,3,0,0,4,0,42,5,2,3,12630.4,4084.41,66,0
26,1,0,1,1,4,0,36,6,3,1,21084.45,2309.83,71,0
56,0,2,3,0,0,0,52,3,1,5,3639.14,1865.33,42,1
52,1,1,0,1,4,0,36,4,5,3,31945.61,3650.43,62,0
65,0,0,0,0,4,0,56,3,3,6,5894.5,1616.72,32,1
65,0,1,2,0,0,0,54,4,2,2,2209.5,3292.72,52,0
35,1,1,3,0,2,0,26,3,3,2,23447.45,2834.62,77,0
48,1,3,1,0,3,0,30,4,3,2,4180.61,3750.04,76,0
53,0,1,1,0,1,0,39,3,2,3,4930.97,4224.92,77,0
38,1,3,2,2,2,0,18,6,4,3,3417.27,2068.13,34,0
50,0,1,3,0,0,0,45,4,4,2,4785.21,3651.96,59,0
46,1,3,2,2,0,1,33,5,2,2,12685.74,4454.3,74,0
48,1,3,1,0,3,0,35,3,3,3,21374.15,4100.31,79,0
36,1,2,1,2,2,0,28,4,2,3,1911.08,1965.93,49,0
41,0,2,4,0,0,0,35,6,2,3,8666.2,3593.36,71,0
60,1,0,2,2,2,0,54,4,0,1,2759.61,1650.77,34,0
49,0,2,2,0,4,0,41,5,4,3,5984.25,1838.16,42,1
45,0,4,0,3,4,0,36,6,3,3,23000.09,3887.0,70,0
36,1,2,3,0,2,0,25,5,2,3,1438.97,2882.51,68,0
49,1,3,1,2,0,0,36,3,5,3,2976.72,3332.28,60,0
43,1,3,0,0,4,0,36,3,3,1,34516.72,1996.44,48,0
58,1,1,0,2,2,0,53,5,5,2,1438.98,1539.61,40,0
46,1,0,0,1,3,0,36,3,4,1,16099.36,3656.49,88,0
50,1,2,1,0,3,0,36,4,1,2,19595.89,3811.63,62,0
43,1,4,1,0,2,0,25,3,4,2,13193.88,4071.17,64,0
57,0,3,3,0,1,0,36,3,3,1,8184.86,4134.28,71,0
30,1,1,2,2,0,0,13,3,5,6,2607.27,1719.04,45,0
48,0,2,2,2,0,0,37,4,3,2,5758.87,4422.5,76,0
51,1,2,4,0,4,0,36,4,5,2,25873.23,3920.54,84,0
46,1,2,2,1,2,0,37,6,1,1,2695.74,4068.57,53,0
46,1,3,3,2,3,0,32,4,5,2,20860.36,3435.25,56,0
45,1,4,2,2,1,0,30,6,3,3,1892.44,4558.23,60,0
52,1,3,3,2,3,0,33,3,4,3,27751.94,1427.3,25,0
48,1,5,1,2,3,0,38,6,2,2,34516.11,3661.67,71,0
47,1,3,2,0,3,0,37,3,5,1,24580.37,3069.04,62,0
49,1,2,0,2,3,0,38,3,4,2,29893.2,2063.84,48,1
43,1,1,2,2,3,0,33,5,5,1,21165.18,3343.61,60,0
47,0,4,2,0,1,0,33,3,1,2,9148.4,3451.76,59,0
55,1,2,2,2,3,0,46,4,1,1,10979.47,1425.32,33,0
41,0,5,4,2,0,0,33,3,2,1,6519.78,3088.36,65,0
44,1,5,0,2,3,0,36,3,2,2,2509.26,3166.09,72,0
35,0,2,2,2,0,0,36,3,3,1,2664.31,3135.5,59,0
40,0,2,2,2,4,0,28,5,2,5,14999.11,3441.78,69,0
32,0,1,0,0,0,1,13,4,2,1,10332.85,2914.77,67,0
50,1,4,2,2,2,0,36,5,4,1,10226.91,3321.12,57,0
38,1,3,3,0,2,0,34,6,4,3,12050.56,2381.91,40,1
39,1,2,0,0,4,0,22,5,2,2,26124.78,4199.68,92,0
48,0,3,1,1,0,0,31,6,2,2,9816.4,3489.46,81,0
52,0,2,3,0,0,0,40,4,3,3,2783.7,3897.05,74,0
49,1,3,1,3,2,0,36,5,3,2,15942.83,1742.33,41,0
46,0,3,1,0,0,1,39,4,2,3,12222.64,3418.45,78,0
38,0,4,4,2,0,0,26,4,4,2,4002.44,2114.66,53,0
60,1,0,3,0,3,1,53,6,2,3,34516.48,3261.1,64,0
48,1,2,0,0,3,0,36,3,4,2,10227.0,3577.81,82,0
45,0,2,1,0,0,0,34,3,1,3,4265.08,3244.28,62,0
47,1,2,2,3,2,0,36,3,2,2,13867.33,4297.96,68,0
43,1,2,4,1,1,0,34,4,2,1,2243.52,4023.47,63,0
41,0,2,1,2,1,0,36,6,3,1,11239.2,3978.4,89,0
53,1,2,2,0,2,0,45,5,2,1,22558.37,3855.2,70,0
50,1,5,4,2,4,1,36,5,4,2,34516.94,2687.3,64,0
56,1,2,1,2,3,0,36,4,3,2,23510.11,1661.27,35,0
63,0,0,2,3,1,0,55,6,2,2,1651.75,4050.2,58,0
53,0,1,0,0,0,0,41,6,2,2,8693.87,4755.34,69,0
35,0,2,0,2,0,0,30,3,1,3,4549.55,1914.81,33,0
51,1,2,3,2,3,0,33,3,2,1,3558.84,4136.04,65,0
51,0,1,1,0,0,0,37,1,4,3,7176.29,1375.06,33,1
44,1,3,2,0,3,1,38,3,1,3,34516.87,4614.48,76,0
38,1,3,1,0,2,0,25,3,4,3,18293.92,2958.91,63,0
40,0,2,1,1,4,0,23,6,1,2,18332.26,4095.14,67,0
48,1,2,1,1,3,0,43,5,2,3,6383.91,4462.43,88,0
42,0,3,0,0,0,1,31,5,3,2,13441.42,1894.53,49,0
50,1,2,1,2,4,0,43,3,3,1,20114.06,4740.51,88,0
54,0,2,1,0,0,0,43,3,1,2,2019.06,1689.3,36,0
38,1,3,0,0,2,1,33,6,2,1,34516.73,4533.58,78,0
55,1,5,4,0,3,0,47,3,4,1,1438.54,1427.26,36,1
46,1,4,0,2,2,0,36,1,2,3,8017.4,1657.08,43,1
49,0,1,4,2,4,0,36,3,2,1,8519.5,3698.6,65,0
38,1,3,2,0,3,0,33,6,2,2,34516.82,3514.32,63,0
50,1,0,2,1,2,0,39,6,3,3,9474.84,3240.49,54,0
40,0,3,1,0,0,0,27,5,4,3,6587.15,4160.2,70,0
32,1,1,0,0,2,0,36,4,2,2,2999.41,3018.21,80,0
49,1,3,1,0,2,0,32,3,4,1,7154.55,3607.52,59,0
53,1,2,4,2,3,0,43,4,4,2,4039.86,1494.2,36,0
57,1,3,1,2,3,0,46,6,3,2,5516.76,1532.39,24,0
64,0,0,1,0,0,0,54,3,2,1,5577.2,4256.51,70,0
34,1,3,2,3,3,0,24,6,3,3,8628.47,2902.18,60,0
43,1,2,2,0,4,0,33,5,1,3,30137.54,3522.76,74,0
42,0,3,4,2,0,0,36,4,1,2,9778.61,3413.0,66,0
48,1,3,2,0,4,0,38,4,5,2,20912.17,4172.24,84,0
49,1,3,0,0,4,0,45,3,2,2,14699.71,4890.49,64,0
57,1,3,3,0,2,0,36,6,2,3,10350.68,3396.29,63,0
44,1,4,1,0,1,0,36,5,3,2,11346.61,3784.16,67,0
63,0,2,1,0,0,2,55,4,3,1,15987.46,3640.23,56,0
43,1,3,1,0,2,0,30,3,4,2,19711.53,3602.75,72,0
33,1,4,0,0,1,0,25,4,1,1,8650.63,2878.16,63,0
55,1,2,1,0,3,1,36,5,1,1,34516.19,3542.86,60,0
50,1,2,1,2,3,0,36,6,2,1,9748.07,3323.25,66,0
49,0,3,2,3,0,0,36,3,2,1,2454.62,3777.19,75,0
48,1,3,4,3,4,0,35,2,6,2,34516.5,1632.15,44,1
47,0,3,0,3,0,0,40,4,4,2,4255.34,3453.2,72,0
35,0,4,2,0,0,0,24,4,2,2,3271.37,2464.78,92,0
31,0,0,1,0,0,0,20,3,2,3,3480.1,2807.87,65,0
50,1,3,2,0,3,0,40,3,4,1,13306.26,3556.44,68,0
38,1,3,1,0,3,0,31,6,2,1,13637.5,3625.19,73,0
39,1,3,1,0,2,0,29,4,3,2,6733.67,4444.73,72,0
52,0,3,0,0,0,0,45,3,0,3,2728.12,4293.79,83,0
49,0,4,1,2,1,0,41,5,2,1,6250.02,2433.02,41,0
49,1,4,2,2,1,0,33,5,3,1,3653.1,3297.06,66,0
44,1,3,0,1,2,0,36,4,1,3,22919.49,3752.95,71,0
36,1,1,1,0,4,0,20,3,2,2,34516.05,2686.19,59,0
44,1,3,2,2,3,0,38,3,4,1,4198.53,2051.85,36,0
44,1,3,1,0,2,0,39,6,2,2,7532.98,3550.65,68,0
35,1,5,2,0,2,0,28,4,3,2,4587.41,2968.38,65,0
45,1,4,1,2,3,0,36,5,4,3,12250.86,1995.11,39,1
56,1,4,3,0,3,0,41,6,4,1,17753.96,3986.54,64,0
37,0,1,1,0,0,1,19,4,3,3,12535.78,3283.59,74,0
48,0,3,2,2,0,0,38,6,3,1,3541.34,3410.7,69,0
43,0,3,1,1,4,0,33,6,4,3,14622.97,4632.4,67,0
45,1,3,2,2,3,0,38,3,2,1,23973.54,3560.7,71,0
54,1,3,1,0,3,0,38,4,1,2,29200.87,3042.07,73,0
46,1,2,4,0,2,0,41,3,2,3,10077.91,2118.59,52,0
44,0,4,4,2,4,0,36,5,4,2,8667.25,3939.54,69,0
44,1,3,1,0,2,0,31,4,4,3,12871.21,3060.3,60,0
38,1,2,1,0,2,0,30,3,4,2,2346.61,3982.07,72,0
55,0,2,4,1,0,0,43,4,4,2,9919.03,2058.76,70,0
50,1,3,2,0,4,0,33,4,4,1,17087.04,3519.89,70,0
42,0,3,1,2,0,0,36,2,3,3,5505.72,2272.73,42,1
49,0,3,2,1,0,0,36,4,3,1,1902.63,3731.07,53,0
31,0,0,1,0,0,0,22,3,1,1,4254.3,2366.6,62,0
51,1,2,2,3,3,0,39,6,3,1,9854.49,3912.08,76,0
47,0,4,0,2,0,0,31,5,4,3,7711.03,2078.84,42,0
30,0,0,1,2,0,0,19,3,4,1,3213.33,2666.66,46,0
46,1,2,2,3,4,0,37,3,4,2,3132.07,3612.62,59,0
45,0,3,0,1,0,0,33,3,2,3,9977.29,3530.15,61,0
53,0,2,3,2,4,0,41,5,3,1,5659.77,1570.61,40,0
62,1,0,2,0,1,1,42,3,4,4,17161.48,1898.36,42,1
65,0,1,2,0,4,0,36,5,2,1,5018.3,4028.33,81,0
44,0,3,2,2,4,0,38,4,3,3,11474.55,3242.9,74,0
51,1,3,4,2,1,0,36,6,4,1,7925.77,3815.06,65,0
28,0,0,2,0,0,1,20,6,3,3,12793.32,2671.22,67,0
49,1,2,2,0,0,0,42,4,2,2,4834.63,1876.36,35,0
44,0,3,0,2,0,0,31,6,5,2,1438.53,4208.98,86,0
55,1,3,3,0,4,0,36,5,3,3,12948.97,2481.22,42,0
49,1,4,1,0,2,0,36,1,5,4,5662.39,1693.61,25,1
34,0,2,0,0,0,0,24,4,0,1,2799.08,2311.03,43,0
50,1,2,2,2,3,0,38,3,1,3,6030.02,3420.28,81,0
42,1,2,1,1,3,0,35,5,1,3,6779.61,3434.79,65,0
53,0,1,2,1,1,1,36,5,1,1,15248.1,4758.42,83,0
53,1,3,0,0,2,0,45,4,0,1,15583.06,3938.96,69,0
32,1,1,0,2,1,0,26,3,3,2,2576.66,2880.97,69,0
48,1,1,2,2,2,1,37,6,5,3,25270.08,1941.12,51,0
35,1,4,1,0,2,0,22,3,3,3,8717.71,2067.35,59,0
45,1,4,1,2,3,0,36,4,3,2,1438.09,3748.51,64,0
45,1,5,3,0,3,0,35,4,1,2,33755.8,3458.51,71,0
53,0,2,2,0,1,0,37,5,4,3,7282.65,3364.39,69,0
42,1,4,2,0,3,0,32,6,5,3,7260.28,4253.01,73,0
43,0,3,1,2,0,1,30,6,4,1,12952.92,3472.57,51,0
55,0,2,2,0,0,0,43,6,5,1,5353.22,4456.59,79,0
38,1,0,1,2,2,0,33,5,4,4,11741.98,2143.21,41,0
39,0,4,2,0,0,0,36,5,1,3,2609.09,3024.55,64,0
51,0,1,3,2,4,0,37,4,1,3,11167.73,3848.34,74,0
44,1,3,0,2,3,0,36,4,5,2,20882.07,2291.04,40,0
42,1,2,2,0,4,2,37,5,2,2,34516.94,3260.35,63,0
63,0,1,3,0,1,0,56,5,2,3,3071.43,4433.49,68,0
39,1,2,1,1,2,0,34,5,4,1,2267.23,4544.72,84,0
52,1,2,0,0,4,0,44,4,2,2,6617.13,3595.18,68,0
57,0,2,0,1,0,0,50,5,5,3,3276.78,3758.57,61,0
36,1,0,0,2,4,0,24,3,2,3,10097.46,3092.65,67,0
42,0,3,3,2,0,0,36,6,1,2,8260.62,3299.02,64,0
52,1,4,1,2,1,0,33,5,1,2,5776.72,4029.23,72,0
40,0,4,1,1,0,0,36,5,3,3,1438.8,3754.66,58,0
40,0,3,3,0,0,0,33,5,1,3,7207.69,3825.81,70,0
38,1,1,2,2,4,0,16,3,4,1,2106.01,2136.37,40,1
44,1,3,0,2,2,0,34,4,5,2,21158.07,4071.98,67,0
43,1,3,1,2,4,0,36,3,2,2,22906.25,3204.83,64,0
45,1,2,1,2,2,0,33,4,4,3,2648.41,3281.3,63,0
34,0,4,1,0,4,1,29,6,2,2,30702.01,2652.77,64,0
49,1,1,2,0,4,0,40,5,1,3,34516.4,3230.49,64,0
53,0,1,3,1,4,0,36,3,3,1,17054.88,4659.71,72,0
38,1,3,3,0,2,0,18,5,5,1,16317.48,1995.94,54,1
36,1,1,1,0,3,0,27,3,4,2,3761.23,3240.91,65,0
48,1,3,2,2,1,0,35,6,4,3,2173.46,4251.51,60,0
53,0,1,2,0,1,1,41,3,2,3,15845.84,4037.35,68,0
49,0,1,2,2,1,0,39,2,3,3,8061.54,1224.88,31,1
37,1,2,0,3,4,0,32,6,1,1,34516.84,3660.76,59,0
44,1,4,1,2,3,0,36,3,3,2,19430.55,3650.14,80,0
42,0,1,2,0,4,0,22,4,2,2,19127.73,3323.99,56,0
48,1,0,2,1,1,0,36,3,0,1,2708.31,2198.4,41,0
60,0,1,1,0,4,0,51,3,4,3,23566.68,4274.77,64,0
49,0,2,0,2,4,0,35,4,2,3,2532.88,3400.88,76,0
37,1,2,0,0,2,0,29,3,3,2,9829.35,2927.86,73,0
57,0,3,4,0,1,0,51,5,5,4,7226.47,3474.59,67,0
59,0,1,3,3,0,0,49,6,4,5,4072.79,1966.04,43,0
46,0,3,2,0,4,0,28,4,5,1,21646.28,3328.61,61,0
39,0,3,1,0,0,0,36,4,4,3,1438.02,4548.03,69,0
40,1,3,2,2,4,0,26,3,1,3,14046.24,3792.24,77,0
49,1,4,2,2,2,1,32,5,3,2,25620.05,3503.02,66,0
53,1,4,2,0,4,0,48,3,4,3,34516.47,3029.7,49,1
59,0,0,1,0,1,1,45,6,3,3,21358.88,3646.51,77,0
63,1,0,0,0,2,0,48,5,1,3,1856.62,1805.63,46,1
36,1,3,0,0,3,0,28,5,2,3,1438.62,3204.52,68,0
64,1,1,1,0,0,0,56,3,5,1,2586.6,3435.72,65,0
39,1,2,1,2,3,0,21,5,3,3,3281.94,2006.7,34,0
50,0,1,0,2,0,0,42,6,2,1,7115.12,3584.56,57,0
38,0,3,2,0,4,0,36,5,3,3,13220.23,3789.27,72,0
45,1,3,2,3,2,0,39,3,3,2,5996.81,4542.69,77,0
47,1,4,1,3,1,0,34,2,6,3,9080.38,2098.15,46,1
54,0,2,0,0,4,0,45,5,5,3,7563.15,4175.62,67,0
40,0,1,1,2,0,0,32,4,5,1,8749.91,5054.1,73,0
52,1,2,0,0,2,0,39,3,4,3,14973.48,4288.57,72,0
63,1,0,1,0,4,0,36,6,2,3,7108.8,3787.55,68,0
48,0,1,1,0,4,0,38,3,2,2,23007.16,3395.31,63,0
46,1,5,3,2,2,0,39,3,3,2,24248.72,3311.57,84,0
52,1,2,0,0,3,0,43,4,3,3,11617.19,1643.28,43,1
45,1,2,1,2,2,1,36,3,3,2,30428.42,4178.3,69,0
48,1,3,2,2,3,0,42,3,2,6,6805.72,3463.5,65,0
59,1,1,1,2,2,0,48,4,2,3,14257.49,1809.12,23,0
47,1,3,2,1,4,1,42,2,5,4,34516.71,1641.94,35,1
55,0,2,3,0,0,0,36,5,3,2,5719.66,3403.71,68,0
53,1,5,2,2,3,0,48,6,0,1,9517.1,1453.73,26,0
41,0,3,2,0,1,0,36,3,4,2,5317.83,2003.9,29,1
40,1,3,1,0,1,0,32,5,2,1,2526.39,3596.99,69,0
52,0,2,0,0,0,0,44,6,3,3,2971.52,4458.04,63,0
59,1,2,1,0,0,0,49,6,2,3,6834.27,4422.63,70,0
36,0,2,2,2,4,0,31,5,1,3,3002.75,2624.53,46,0
59,1,2,1,0,2,0,42,3,2,2,16727.33,3511.55,73,0
41,1,4,0,2,2,0,29,3,2,2,4573.4,3776.88,70,0
38,1,2,4,0,3,0,22,4,2,1,15410.05,3368.01,69,0
44,0,2,0,0,1,0,25,6,3,2,3299.79,4312.96,84,0
42,0,2,2,0,0,1,33,1,3,2,13453.69,1904.87,42,1
48,0,2,1,2,0,0,36,4,2,1,6362.86,5169.57,84,0
57,0,2,2,2,0,0,49,5,1,3,2679.76,1723.4,28,0
34,1,2,2,0,4,0,13,6,2,3,4369.28,3259.08,80,0
50,0,2,2,0,0,0,36,5,2,3,1721.61,2681.17,57,0
41,1,2,2,0,3,0,34,6,2,2,2196.17,2040.91,65,0
50,1,4,1,2,1,0,38,6,3,3,2845.18,3730.49,66,0
49,1,2,0,0,4,0,42,3,4,2,21145.0,4895.64,66,0
47,1,3,2,3,4,0,36,1,4,3,3952.32,2066.07,37,1
45,0,2,1,2,0,0,25,4,2,2,3518.6,4034.64,82,0
47,1,3,0,2,2,0,35,5,2,1,17343.62,3170.03,57,0
43,1,3,1,2,3,0,33,4,2,1,3498.99,2512.14,56,0
39,1,2,2,0,1,0,25,4,3,1,9121.46,4112.71,80,0
36,1,1,2,3,4,0,23,6,3,3,20230.13,4314.28,82,0
44,1,3,2,0,2,0,36,2,3,3,15422.52,2136.0,54,1
47,1,4,2,0,2,0,36,5,1,3,9132.93,3809.35,71,0
41,0,1,0,0,0,0,33,4,0,2,8054.58,3374.79,45,0
42,1,3,1,2,1,0,34,3,3,2,1640.36,1360.9,33,1
48,1,3,4,2,3,0,41,3,4,3,8739.66,4276.41,69,0
46,1,4,1,0,3,0,36,3,4,1,1818.32,2308.92,44,1
46,0,4,2,0,4,0,33,3,3,3,24949.11,4092.09,77,0
46,0,3,1,2,1,0,38,4,3,3,3115.92,3704.37,70,0
52,1,2,2,1,4,0,47,5,2,2,29695.84,4109.44,71,0
56,1,2,2,1,2,0,50,4,2,1,7261.3,3723.03,58,0
38,0,1,2,2,0,0,20,2,3,2,1621.14,1893.54,41,1
41,1,0,0,0,3,0,31,3,2,5,33472.55,4719.27,70,0
51,1,3,1,2,1,0,36,6,2,3,11512.43,1842.45,32,0
26,0,0,2,3,4,0,18,3,3,3,12463.36,3996.7,71,0
51,1,2,1,2,2,0,37,5,4,1,8511.25,3775.76,62,0
41,1,5,1,0,2,0,28,5,4,1,4821.18,3571.86,58,0
57,1,2,1,3,2,0,45,4,2,1,2480.79,3438.47,66,0
44,1,4,1,2,4,0,32,6,4,3,34516.29,4228.7,83,0
52,1,1,2,2,4,0,46,5,4,2,8596.44,4018.0,80,0
49,1,2,0,2,2,0,39,6,2,3,7223.47,4127.24,70,0
52,1,2,2,0,2,0,39,3,3,2,1629.64,3766.94,83,0
44,0,1,2,1,4,0,36,3,1,2,17116.31,3632.27,50,0
63,1,1,0,2,2,0,56,3,4,2,7216.14,1734.65,38,0
44,1,3,3,0,2,1,32,4,3,1,28397.93,1635.21,31,0
53,1,4,2,0,2,0,43,1,2,3,13720.73,1830.66,36,1
47,0,3,2,2,1,0,41,5,3,3,7553.18,4079.61,67,0
49,1,4,1,2,2,0,36,4,2,6,2952.7,3830.73,77,0
35,1,3,0,3,3,0,30,5,3,3,11229.3,1898.25,36,0
45,1,3,3,2,1,0,39,3,4,2,7109.94,4047.77,75,0
45,1,4,2,2,1,0,38,4,3,3,1862.41,3520.49,68,0
36,1,2,3,0,2,0,22,5,3,3,4511.86,2597.15,71,0
42,1,3,4,2,1,0,29,3,4,3,2533.13,3436.53,74,0
46,1,1,1,1,4,0,30,6,2,2,2016.29,3772.04,62,0
49,1,5,2,2,1,0,44,2,4,3,3893.38,1866.07,37,1
50,1,0,0,1,1,0,29,5,2,3,5530.34,4836.34,68,0
57,0,3,4,0,0,0,44,5,2,3,1737.73,3669.25,58,0
46,0,0,1,1,4,0,36,3,2,3,6853.77,3543.73,52,0
55,1,2,0,1,4,0,42,3,2,2,34516.89,2862.42,78,0
38,1,2,3,0,1,0,20,6,3,1,11069.0,3812.33,64,0
35,0,2,1,2,0,0,36,5,4,2,5546.66,1770.59,46,0
48,1,0,4,2,2,0,41,2,4,3,7277.09,2356.44,40,1
57,1,3,1,0,1,0,48,3,0,3,9426.73,4212.14,75,0
55,1,2,2,0,2,0,36,5,1,3,1594.37,3851.51,65,0
47,1,2,1,3,3,0,43,3,2,2,2158.4,4421.36,89,0
37,1,3,3,0,1,0,28,5,3,2,3490.96,3392.89,80,0
48,0,5,2,2,0,0,30,3,3,2,2364.82,3230.33,65,0
49,0,2,0,2,4,0,36,6,3,2,15704.18,4253.52,91,0
49,1,2,4,3,2,0,36,4,5,2,18253.98,3737.29,73,0
48,0,4,1,2,0,0,36,5,0,3,3696.92,3405.38,76,0
52,1,1,1,0,1,0,43,4,3,3,8748.48,3533.69,73,0
44,0,2,2,1,1,0,27,4,3,2,5608.57,3829.86,74,0
41,1,4,2,2,3,0,28,3,3,2,34516.16,3811.36,61,0
51,0,1,2,0,0,0,42,4,3,3,3236.84,3952.96,80,0
45,0,2,4,0,0,0,36,3,3,1,2736.59,4550.55,84,0
49,0,4,2,0,0,0,35,5,2,2,5195.89,3313.89,69,0
47,1,5,2,0,4,1,36,5,2,2,34516.49,4039.23,72,0
44,1,3,1,2,1,0,35,6,1,3,6327.95,3653.83,77,0
42,1,2,4,3,3,0,36,6,2,1,4728.13,4077.03,70,0
62,1,1,2,0,3,0,55,6,4,1,34516.6,3975.38,63,0
32,1,1,2,0,4,0,18,5,2,3,6276.72,2637.9,68,0
43,1,2,1,0,3,0,36,4,4,1,13430.46,3717.86,67,0
62,1,1,1,0,2,0,36,3,2,1,2796.69,4820.06,74,0
46,1,2,1,2,1,0,38,4,3,3,2458.0,3256.45,71,0
62,0,1,2,0,0,0,36,3,2,3,7075.79,4409.37,75,0
42,1,2,1,2,3,0,31,4,3,2,12386.85,3274.5,69,0
39,1,4,3,0,3,0,31,4,2,3,32210.24,1821.35,53,0
59,1,1,1,0,1,0,53,4,2,3,2136.71,1908.55,37,0
43,1,2,4,0,3,0,36,3,3,3,10851.9,3688.86,65,0
52,1,1,2,1,4,0,41,6,2,1,2717.53,3974.98,70,0
59,0,2,0,0,4,0,52,4,4,2,3578.16,4065.24,79,0
60,1,1,2,0,2,0,50,4,0,3,10698.74,4095.16,67,0
48,0,1,2,1,0,0,38,3,2,3,4668.73,4163.93,77,0
40,0,3,3,1,4,0,36,5,4,2,6772.17,3658.87,66,0
55,1,1,3,0,3,0,42,5,4,2,10696.26,2489.82,38,0
48,1,3,0,0,3,0,35,3,4,3,11851.07,4498.08,73,0
36,1,2,4,0,1,0,31,3,2,3,11558.13,2220.92,53,0
49,1,3,0,3,2,0,36,3,2,2,9551.65,3213.52,52,0
40,1,2,0,3,3,0,32,4,3,3,29923.8,2528.9,52,0
54,0,3,4,3,0,0,36,3,4,3,1438.31,1598.96,40,1
40,1,3,2,0,4,0,36,4,5,2,34516.55,3906.97,77,0
63,1,0,3,0,3,0,56,6,2,2,9033.37,4456.77,85,0
44,0,3,2,2,0,0,36,2,1,3,3675.28,1913.87,35,1
44,1,2,0,2,3,0,38,6,3,3,9183.51,4503.5,69,0
45,0,4,2,2,0,0,36,5,1,1,7924.83,3270.12,58,0
36,0,3,3,0,0,0,36,6,0,1,5383.21,2934.04,80,0
45,0,3,1,0,1,1,39,5,4,2,21425.18,3704.44,60,0
38,1,3,2,3,3,0,26,6,3,1,32866.61,3788.27,76,0
44,0,3,2,0,0,0,35,5,2,2,1438.42,3966.77,57,0
35,1,1,4,0,1,0,24,6,2,3,10467.53,2665.25,65,0
55,1,2,1,0,4,0,36,5,2,2,12856.95,3364.96,61,0
61,0,0,1,0,1,0,56,3,4,3,9721.51,2260.06,46,1
43,0,5,1,2,0,0,39,2,4,3,3981.7,2134.16,42,1
40,0,4,2,0,0,0,36,6,4,3,7587.51,3157.35,59,0
51,0,3,0,0,1,0,36,6,2,5,3417.54,3651.82,60,0
48,0,2,2,0,4,0,40,3,4,3,8012.45,2645.24,63,0
64,1,0,1,0,0,0,36,3,5,3,3812.88,2325.97,45,1
49,1,3,1,2,3,0,36,6,3,1,21378.76,3526.7,64,0
54,0,1,1,0,0,1,47,6,4,3,12873.26,3170.7,70,0
46,1,3,0,0,2,0,39,5,1,3,20229.39,4270.19,62,0
34,0,2,2,0,0,0,29,3,0,1,5387.11,2596.65,59,0
46,1,3,1,3,3,0,34,5,4,3,16546.42,4255.08,75,0
48,1,3,2,2,1,0,34,5,2,1,11191.96,3914.81,71,0
45,1,3,0,1,2,0,40,4,2,1,17576.81,3494.99,67,0
65,0,1,2,0,0,0,36,3,3,2,4182.05,4046.07,57,0
